# gapseq version: 2.1.0 0779b300
# Sequence DB version: 1.5 (Bacteria, 2026-05-29)
# genome_format=prot;taxonomy=Bacteria;ORF_coverage=30.61;gram=neg
pathway	rxn	name	ec	keyrea	is_complex	subunit_count	subunits	complex	file	dbhit	spont	type	src	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	exception	status	subunits_found	subunit_undefined_found	complex.status	pathway.status
PWY-5499	RXN-8757	4-pyridoxate dehydrogenase	1.1.99.42	FALSE	FALSE		NA		rev/1.1.99.42.fasta		FALSE	EC	rev	UniRef90_Q988C9	42	8.45e-126	377	97.1	NP_414845.1 choline dehydrogenase [Escherichia coli str. K-12 substr. MG1655]	3	531	0	good_blast				
PWY-5509	COBALAMIN5PSYN-RXN	adenosyl-cobalamin-5'-phosphate synthase	2.7.8.26	TRUE	FALSE		NA		rev/2.7.8.26.fasta	rxn03538 rxn19319 rxn19321 rxn19322 rxn46006	FALSE	EC	rev	UniRef90_P36561	100	1.64e-168	462	100	NP_416496.1 cobalamin 5'-phosphate synthase [Escherichia coli str. K-12 substr. MG1655]	1	247	0	good_blast				full
PWY-5509	DMBPPRIBOSYLTRANS-RXN	nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase	2.4.2.21	FALSE	FALSE		NA		rev/2.4.2.21.fasta	rxn02897 rxn10582	FALSE	EC	rev	UniRef90_P36562	100	6.76e-256	692	100	NP_416495.1 nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase [Escherichia coli str. K-12 substr. MG1655]	1	359	0	good_blast				full
PWY-5509	RXN-8770	adenosylcobalamine-5'-phosphate phosphatase	3.1.3.73	FALSE	FALSE		NA		rev/3.1.3.73.fasta	rxn03150 rxn25133 rxn48494	FALSE	EC	rev	UniRef90_P52086	100	8.1e-154	421	100	NP_415171.1 putative adenosylcobalamin phosphatase/alpha-ribazole phosphatase [Escherichia coli str. K-12 substr. MG1655]	1	203	0	good_blast				full
PWY-5509	RXN-8770	adenosylcobalamine-5'-phosphate phosphatase	3.1.3.73	FALSE	FALSE		NA		rev/3.1.3.73.fasta	rxn03150 rxn25133 rxn48494	FALSE	EC	rev	UniRef90_P52086	27	5.13e-19	78.6	91.1	NP_418812.1 putative phosphatase [Escherichia coli str. K-12 substr. MG1655]	2	186	0	bad_blast				full
PWY-5512	UDP-N-ACETYLGLUCOSAMINE-4-EPIMERASE-RXN	UDP-N-acetyl-glucosamine 4-epimerase	5.1.3.7	FALSE	FALSE		NA		rev/5.1.3.7.fasta	rxn00295	FALSE	EC	rev	UniRef90_P55180	57.4	2.97e-142	403	98.8	NP_415280.3 UDP-glucose 4-epimerase [Escherichia coli str. K-12 substr. MG1655]	1	336	0	good_blast				full
PWY-5512	UDP-N-ACETYLGLUCOSAMINE-4-EPIMERASE-RXN	UDP-N-acetyl-glucosamine 4-epimerase	5.1.3.7	FALSE	FALSE		NA		rxn/UDP-N-ACETYLGLUCOSAMINE-4-EPIMERASE-RXN.fasta	rxn00295	FALSE	metacyc	rxn	sp|P9WN67|GALE_MYCTU	31.3	1.42e-36	131	98.1	NP_416545.1 dTDP-glucose 4,6-dehydratase 1 [Escherichia coli str. K-12 substr. MG1655]	1	334	0	bad_blast				full
PWY-5512	UDP-N-ACETYLGLUCOSAMINE-4-EPIMERASE-RXN	UDP-N-acetyl-glucosamine 4-epimerase	5.1.3.7	FALSE	FALSE		NA		rxn/UDP-N-ACETYLGLUCOSAMINE-4-EPIMERASE-RXN.fasta	rxn00295	FALSE	metacyc	rxn	sp|P9WN67|GALE_MYCTU	29.7	3.58e-33	122	97.8	YP_026255.1 dTDP-glucose 4,6-dehydratase 2 [Escherichia coli str. K-12 substr. MG1655]	3	331	0	bad_blast				full
PWY-5512	UDP-N-ACETYLGLUCOSAMINE-4-EPIMERASE-RXN	UDP-N-acetyl-glucosamine 4-epimerase	5.1.3.7	FALSE	FALSE		NA		rxn/UDP-N-ACETYLGLUCOSAMINE-4-EPIMERASE-RXN.fasta	rxn00295	FALSE	metacyc	rxn	sp|P9WN67|GALE_MYCTU	29.4	4.04e-20	86.7	96.5	NP_416557.1 GDP-mannose 4,6-dehydratase [Escherichia coli str. K-12 substr. MG1655]	5	347	0	bad_blast				full
PWY-5512	UDP-N-ACETYLGLUCOSAMINE-4-EPIMERASE-RXN	UDP-N-acetyl-glucosamine 4-epimerase	5.1.3.7	FALSE	FALSE		NA		rev/5.1.3.7.fasta	rxn00295	FALSE	EC	rev	UniRef90_Q7BJX9	24.1	7.05e-15	71.2	92.5	NP_418076.1 ADP-L-glycero-D-mannoheptose 6-epimerase [Escherichia coli str. K-12 substr. MG1655]	3	308	0	bad_blast				full
PWY-5512	UDP-N-ACETYLGLUCOSAMINE-4-EPIMERASE-RXN	UDP-N-acetyl-glucosamine 4-epimerase	5.1.3.7	FALSE	FALSE		NA		rxn/UDP-N-ACETYLGLUCOSAMINE-4-EPIMERASE-RXN.fasta	rxn00295	FALSE	metacyc	rxn	tr|E5KJ99|E5KJ99_STRCX	22.5	8.8e-11	58.9	96.9	NP_416556.1 GDP-L-fucose synthase [Escherichia coli str. K-12 substr. MG1655]	5	311	0	bad_blast				full
PWY-5512	UDP-N-ACETYLGLUCOSAMINE-4-EPIMERASE-RXN	UDP-N-acetyl-glucosamine 4-epimerase	5.1.3.7	FALSE	FALSE		NA		rev/5.1.3.7.fasta	rxn00295	FALSE	EC	rev	UniRef90_Q7BJX9	22.4	3.64e-06	45.4	92.5	NP_416758.1 fused UDP-4-amino-4-deoxy-L-arabinose formyltransferase/UDP-glucuronate dehydrogenase [Escherichia coli str. K-12 substr. MG1655]	319	651	0	bad_blast				full
PWY-5517	4.2.1.43-RXN	2-dehydro-3-deoxy-L-arabinonate dehydratase	4.2.1.43	TRUE	FALSE		NA		rev/4.2.1.43.fasta	rxn01633 rxn18934	FALSE	EC	rev	UniRef90_Q1JUQ0	27.8	3.33e-20	85.9	77.7	NP_414802.2 putative 2-dehydro-3-deoxygluconate aldolase [Escherichia coli str. K-12 substr. MG1655]	9	248	0	bad_blast				
PWY-5517	4.2.1.43-RXN	2-dehydro-3-deoxy-L-arabinonate dehydratase	4.2.1.43	TRUE	FALSE		NA		rxn/4.2.1.43-RXN.fasta	rxn01633 rxn18934	FALSE	metacyc	rxn									0	no_blast				
PWY-5517	L-ARABINONATE-DEHYDRATASE-RXN	L-arabonate dehydratase	4.2.1.25	FALSE	FALSE		NA		rev/4.2.1.25.fasta	rxn01828 rxn20001	FALSE	EC	rev	UniRef90_B5ZZ34	30.7	1.22e-66	225	90.7	YP_026248.1 dihydroxy-acid dehydratase [Escherichia coli str. K-12 substr. MG1655]	33	613	0	good_blast				
PWY-5517	L-ARABINONATE-DEHYDRATASE-RXN	L-arabonate dehydratase	4.2.1.25	FALSE	FALSE		NA		rev/4.2.1.25.fasta	rxn01828 rxn20001	FALSE	EC	rev	UniRef90_B5ZZ34	29.1	1.46e-49	178	84.3	NP_416365.1 phosphogluconate dehydratase [Escherichia coli str. K-12 substr. MG1655]	65	565	0	bad_blast				
PWY-5517	L-ARABINONATE-DEHYDRATASE-RXN	L-arabonate dehydratase	4.2.1.25	FALSE	FALSE		NA		rev/4.2.1.25.fasta	rxn01828 rxn20001	FALSE	EC	rev	UniRef90_B5ZZ34	29.5	3.55e-48	175	90.8	NP_418717.1 D-xylonate dehydratase [Escherichia coli str. K-12 substr. MG1655]	77	643	0	bad_blast				
PWY-5517	L-ARABINONATE-DEHYDRATASE-RXN	L-arabonate dehydratase	4.2.1.25	FALSE	FALSE		NA		rev/4.2.1.25.fasta	rxn01828 rxn20001	FALSE	EC	rev	UniRef90_B5ZZ34	30.9	8.11e-47	171	86.4	NP_414803.1 D-xylonate dehydratase [Escherichia coli str. K-12 substr. MG1655]	77	608	0	bad_blast				
PWY-5517	L-ARABINONOLACTONASE-RXN	L-arabinonono-1,4-lactonase	3.1.1.15	FALSE	FALSE		NA		rev/3.1.1.15.fasta	rxn01830	FALSE	EC	rev									0	no_blast				
PWY-5517	RXN-14809	RXN-14809		FALSE	FALSE						TRUE											0	spontaneous				
PWY-5517	RXN-8774	L-arabinose 1-dehydrogenase (NADP+)	1.1.1.376	FALSE	FALSE		NA		rev/1.1.1.376.fasta		FALSE	EC	rev									0	no_blast				
PWY-5517	RXN-8775	alpha-ketoglutarate semialdehyde dehydrogenase	1.2.1.26	FALSE	FALSE		NA		rev/1.2.1.26.fasta	rxn00196 rxn25138 rxn37372	FALSE	EC	rev	UniRef90_Q1JUP4	41.2	5.91e-119	354	97.5	NP_417147.1 succinate-semialdehyde dehydrogenase (NADP(+)) GabD [Escherichia coli str. K-12 substr. MG1655]	12	480	0	good_blast				
PWY-5517	RXN-8775	alpha-ketoglutarate semialdehyde dehydrogenase	1.2.1.26	FALSE	FALSE		NA		rev/1.2.1.26.fasta	rxn00196 rxn25138 rxn37372	FALSE	EC	rev	UniRef90_P42236	37.4	1.15e-101	310	99.8	NP_414846.1 betaine aldehyde dehydrogenase [Escherichia coli str. K-12 substr. MG1655]	1	482	0	good_blast				
PWY-5517	RXN-8775	alpha-ketoglutarate semialdehyde dehydrogenase	1.2.1.26	FALSE	FALSE		NA		rev/1.2.1.26.fasta	rxn00196 rxn25138 rxn37372	FALSE	EC	rev	UniRef90_P42236	34.8	3.18e-86	271	97.3	NP_415903.4 phenylacetaldehyde dehydrogenase [Escherichia coli str. K-12 substr. MG1655]	23	498	0	good_blast				
PWY-5517	RXN-8775	alpha-ketoglutarate semialdehyde dehydrogenase	1.2.1.26	FALSE	FALSE		NA		rev/1.2.1.26.fasta	rxn00196 rxn25138 rxn37372	FALSE	EC	rev	UniRef90_P42236	38.6	4.9e-85	268	93	NP_418045.4 aldehyde dehydrogenase B [Escherichia coli str. K-12 substr. MG1655]	25	480	0	good_blast				
PWY-5517	RXN-8775	alpha-ketoglutarate semialdehyde dehydrogenase	1.2.1.26	FALSE	FALSE		NA		rev/1.2.1.26.fasta	rxn00196 rxn25138 rxn37372	FALSE	EC	rev	UniRef90_P42236	36.6	8.6e-80	253	89.3	NP_415933.1 aldehyde dehydrogenase A [Escherichia coli str. K-12 substr. MG1655]	10	441	0	good_blast				
PWY-5517	RXN-8775	alpha-ketoglutarate semialdehyde dehydrogenase	1.2.1.26	FALSE	FALSE		NA		rev/1.2.1.26.fasta	rxn00196 rxn25138 rxn37372	FALSE	EC	rev	UniRef90_Q1JUP4	35.7	1.75e-79	252	90	NP_416042.2 succinate semialdehyde dehydrogenase (NAD(P)(+)) Sad [Escherichia coli str. K-12 substr. MG1655]	12	442	0	good_blast				
PWY-5517	RXN-8775	alpha-ketoglutarate semialdehyde dehydrogenase	1.2.1.26	FALSE	FALSE		NA		rev/1.2.1.26.fasta	rxn00196 rxn25138 rxn37372	FALSE	EC	rev	UniRef90_P42236	34	1.24e-77	248	97.1	NP_415961.1 gamma-aminobutyraldehyde dehydrogenase [Escherichia coli str. K-12 substr. MG1655]	7	473	0	good_blast				
PWY-5517	RXN-8775	alpha-ketoglutarate semialdehyde dehydrogenase	1.2.1.26	FALSE	FALSE		NA		rev/1.2.1.26.fasta	rxn00196 rxn25138 rxn37372	FALSE	EC	rev	UniRef90_P42236	33	1.63e-76	245	97.1	NP_415816.1 gamma-glutamyl-gamma-aminobutyraldehyde dehydrogenase [Escherichia coli str. K-12 substr. MG1655]	23	491	0	good_blast				
PWY-5517	RXN-8775	alpha-ketoglutarate semialdehyde dehydrogenase	1.2.1.26	FALSE	FALSE		NA		rev/1.2.1.26.fasta	rxn00196 rxn25138 rxn37372	FALSE	EC	rev	UniRef90_P42236	30.1	7.69e-56	191	93	NP_416260.1 aldehyde dehydrogenase [Escherichia coli str. K-12 substr. MG1655]	4	451	0	bad_blast				
PWY-5517	RXN-8775	alpha-ketoglutarate semialdehyde dehydrogenase	1.2.1.26	FALSE	FALSE		NA		rev/1.2.1.26.fasta	rxn00196 rxn25138 rxn37372	FALSE	EC	rev	UniRef90_P42236	30.6	2.57e-52	187	89.5	NP_415534.1 fused DNA-binding transcriptional repressor/proline dehydrogenase/1-pyrroline-5-carboxylate dehydrogenase PutA [Escherichia coli str. K-12 substr. MG1655]	657	1090	0	bad_blast				
PWY-5517	RXN-8775	alpha-ketoglutarate semialdehyde dehydrogenase	1.2.1.26	FALSE	FALSE		NA		rxn/RXN-8775.fasta	rxn00196 rxn25138 rxn37372	FALSE	metacyc	rxn									0	no_blast				
PWY-5521	D-SORBITOL-DEHYDROGENASE-RXN	D-sorbitol dehydrogenase	1.1.99.21	FALSE	FALSE		NA		rxn/D-SORBITOL-DEHYDROGENASE-RXN.fasta	rxn02092 rxn06027 rxn19380	FALSE	metacyc	rxn	sp|Q8KIL1|SLDA_GLUTH	36.4	2.04e-143	437	89.9	NP_414666.1 quinoprotein glucose dehydrogenase [Escherichia coli str. K-12 substr. MG1655]	138	796	0	good_blast				
PWY-5521	D-SORBITOL-DEHYDROGENASE-RXN	D-sorbitol dehydrogenase	1.1.99.21	FALSE	FALSE		NA		unrev/1.1.99.21.fasta	rxn02092 rxn06027 rxn19380	FALSE	EC	unrev	UniRef50_A0A7W5EUV4	33.6	1.61e-44	148	99.3	NP_418687.1 5-keto-D-gluconate 5-reductase [Escherichia coli str. K-12 substr. MG1655]	3	252	0	bad_blast				
PWY-5521	D-SORBITOL-DEHYDROGENASE-RXN	D-sorbitol dehydrogenase	1.1.99.21	FALSE	FALSE		NA		unrev/1.1.99.21.fasta	rxn02092 rxn06027 rxn19380	FALSE	EC	unrev	UniRef50_A0A8J4HCX9	37.5	1.51e-41	140	97.7	NP_417319.1 putative 2-keto-3-deoxy-D-gluconate dehydrogenase [Escherichia coli str. K-12 substr. MG1655]	8	249	0	bad_blast				
PWY-5521	D-SORBITOL-DEHYDROGENASE-RXN	D-sorbitol dehydrogenase	1.1.99.21	FALSE	FALSE		NA		unrev/1.1.99.21.fasta	rxn02092 rxn06027 rxn19380	FALSE	EC	unrev	UniRef50_A0A2S6NL11	34.5	4.4e-38	130	99.6	NP_415611.1 3-oxoacyl-[acyl-carrier-protein] reductase FabG [Escherichia coli str. K-12 substr. MG1655]	1	243	0	bad_blast				
PWY-5521	D-SORBITOL-DEHYDROGENASE-RXN	D-sorbitol dehydrogenase	1.1.99.21	FALSE	FALSE		NA		unrev/1.1.99.21.fasta	rxn02092 rxn06027 rxn19380	FALSE	EC	unrev	UniRef50_A9CES4	36.5	1.51e-36	127	99.2	NP_416921.4 oxidoreductase UcpA [Escherichia coli str. K-12 substr. MG1655]	3	255	0	bad_blast				
PWY-5521	D-SORBITOL-DEHYDROGENASE-RXN	D-sorbitol dehydrogenase	1.1.99.21	FALSE	FALSE		NA		unrev/1.1.99.21.fasta	rxn02092 rxn06027 rxn19380	FALSE	EC	unrev	UniRef50_A0A2S6NL11	30.7	2.73e-34	121	96.5	NP_416641.1 putative oxidoreductase YohF [Escherichia coli str. K-12 substr. MG1655]	3	242	0	bad_blast				
PWY-5521	D-SORBITOL-DEHYDROGENASE-RXN	D-sorbitol dehydrogenase	1.1.99.21	FALSE	FALSE		NA		unrev/1.1.99.21.fasta	rxn02092 rxn06027 rxn19380	FALSE	EC	unrev	UniRef50_A0A7W5EUV4	27.9	6.12e-32	115	99.6	NP_416136.1 7-alpha-hydroxysteroid dehydrogenase [Escherichia coli str. K-12 substr. MG1655]	5	253	0	bad_blast				
PWY-5521	D-SORBITOL-DEHYDROGENASE-RXN	D-sorbitol dehydrogenase	1.1.99.21	FALSE	FALSE		NA		unrev/1.1.99.21.fasta	rxn02092 rxn06027 rxn19380	FALSE	EC	unrev	UniRef50_A0A7W5EUV4	30.7	3.96e-30	110	100	NP_417254.4 putative deoxygluconate dehydrogenase [Escherichia coli str. K-12 substr. MG1655]	11	261	0	bad_blast				
PWY-5521	D-SORBITOL-DEHYDROGENASE-RXN	D-sorbitol dehydrogenase	1.1.99.21	FALSE	FALSE		NA		unrev/1.1.99.21.fasta	rxn02092 rxn06027 rxn19380	FALSE	EC	unrev	UniRef50_A0A2S6NL11	33.2	1.21e-29	108	99.6	NP_415128.1 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase [Escherichia coli str. K-12 substr. MG1655]	1	246	0	bad_blast				
PWY-5521	D-SORBITOL-DEHYDROGENASE-RXN	D-sorbitol dehydrogenase	1.1.99.21	FALSE	FALSE		NA		unrev/1.1.99.21.fasta	rxn02092 rxn06027 rxn19380	FALSE	EC	unrev	UniRef50_A0A8J4HCX9	29.6	8.92e-27	101	98	NP_417185.1 sorbitol-6-phosphate 2-dehydrogenase [Escherichia coli str. K-12 substr. MG1655]	2	258	0	bad_blast				
PWY-5521	D-SORBITOL-DEHYDROGENASE-RXN	D-sorbitol dehydrogenase	1.1.99.21	FALSE	FALSE		NA		unrev/1.1.99.21.fasta	rxn02092 rxn06027 rxn19380	FALSE	EC	unrev	UniRef50_Q92N06	30	9.14e-24	94.4	98.8	NP_417476.1 NADP(+)-dependent aldehyde reductase [Escherichia coli str. K-12 substr. MG1655]	46	293	0	bad_blast				
PWY-5521	D-SORBITOL-DEHYDROGENASE-RXN	D-sorbitol dehydrogenase	1.1.99.21	FALSE	FALSE		NA		unrev/1.1.99.21.fasta	rxn02092 rxn06027 rxn19380	FALSE	EC	unrev	UniRef50_A0A7W5EUV4	28.1	2.99e-23	92	95.5	NP_418670.1 c-di-GMP-binding biofilm dispersal mediator protein [Escherichia coli str. K-12 substr. MG1655]	6	233	0	bad_blast				
PWY-5521	D-SORBITOL-DEHYDROGENASE-RXN	D-sorbitol dehydrogenase	1.1.99.21	FALSE	FALSE		NA		unrev/1.1.99.21.fasta	rxn02092 rxn06027 rxn19380	FALSE	EC	unrev	UniRef50_Q92N06	30.5	4.07e-23	91.7	95.3	NP_417378.1 putative oxidoreductase YgfF [Escherichia coli str. K-12 substr. MG1655]	4	246	0	bad_blast				
PWY-5521	D-SORBITOL-DEHYDROGENASE-RXN	D-sorbitol dehydrogenase	1.1.99.21	FALSE	FALSE		NA		unrev/1.1.99.21.fasta	rxn02092 rxn06027 rxn19380	FALSE	EC	unrev	UniRef50_A0A8J4HCX9	27.6	2.19e-15	70.9	97.7	NP_417036.1 2,3-dihydroxy-2,3-dihydrophenylpropionate dehydrogenase [Escherichia coli str. K-12 substr. MG1655]	4	255	0	bad_blast				
PWY-5521	D-SORBITOL-DEHYDROGENASE-RXN	D-sorbitol dehydrogenase	1.1.99.21	FALSE	FALSE		NA		unrev/1.1.99.21.fasta	rxn02092 rxn06027 rxn19380	FALSE	EC	unrev	UniRef50_A9CES4	22.6	3.51e-06	43.9	97.7	NP_415787.1 putative oxidoreductase [Escherichia coli str. K-12 substr. MG1655]	10	245	0	bad_blast				
PWY-5521	RXN-8780	RXN-8780		FALSE	FALSE						TRUE											0	spontaneous				
PWY-5521	RXN-8781	L-sorbosone dehydrogenase		FALSE	FALSE		NA		rev/c514f7b95d4714254ad87429f0f65ed8.fasta		FALSE	reaName	rev									0	no_blast				
PWY-5521	RXN-8782	L-sorbose dehydrogenase	1.1.99.32	FALSE	FALSE		NA		rev/1.1.99.32.fasta	rxn16395 rxn25145	FALSE	EC	rev	UniRef90_Q47944	38.7	1.46e-110	337	98.9	NP_414845.1 choline dehydrogenase [Escherichia coli str. K-12 substr. MG1655]	3	533	0	good_blast				
PWY-5523	FMNREDUCT-RXN	FMN reductase [NAD(P)H]	1.5.1.39	FALSE	FALSE		NA		rxn/FMNREDUCT-RXN.fasta	rxn03974 rxn03975 rxn13930 rxn13939 rxn19711	FALSE	metacyc	rxn	sp|P0AEN1|FRE_ECOLI	100	2.89e-171	468	100	NP_418286.1 NAD(P)H-flavin reductase [Escherichia coli str. K-12 substr. MG1655]	1	233	0	good_blast				
PWY-5523	FMNREDUCT-RXN	FMN reductase [NAD(P)H]	1.5.1.39	FALSE	FALSE		NA		rev/1.5.1.39.fasta	rxn03974 rxn03975 rxn13930 rxn13939 rxn19711	FALSE	EC	rev	UniRef90_P94424	37.6	2.43e-41	139	98.4	NP_415372.1 NADPH-dependent nitro/quinone reductase NfsA [Escherichia coli str. K-12 substr. MG1655]	1	237	0	bad_blast				
PWY-5523	RIBOFLAVINKIN-RXN	riboflavin kinase	2.7.1.26	FALSE	FALSE		NA		rev/2.7.1.26.fasta	rxn00392	FALSE	EC	rev	UniRef90_P0AG40	100	2.45e-228	619	100	NP_414566.1 bifunctional riboflavin kinase/FMN adenylyltransferase [Escherichia coli str. K-12 substr. MG1655]	1	313	0	good_blast				
PWY-5523	RXN-8771	aerobic 5,6-dimethylbenzimidazole synthase	1.13.11.79	TRUE	FALSE		NA		rev/1.13.11.79.fasta	rxn15951 rxn25134	FALSE	EC	rev									0	no_blast				
PWY-5526	RXN-17424	3-hydroxyethyl-bacteriochlorophyllide a dehydrogenase	1.1.1.396	FALSE	FALSE		NA		rxn/RXN-17424.fasta		FALSE	metacyc	rxn	sp|P0CY54|BCHC_RHOCA	25.7	4.54e-12	62.8	92.7	NP_418778.4 L-galactonate oxidoreductase [Escherichia coli str. K-12 substr. MG1655]	6	324	0	bad_blast				
PWY-5526	RXN-17425	3-acetyl-chlorophyllide a reductase	1.3.7.15	FALSE	TRUE	2	Subunit undefined,Subunit 26,Subunit OS	Subunit 26			FALSE												no_blast	0	FALSE		
PWY-5526	RXN-17425	3-acetyl-chlorophyllide a reductase	1.3.7.15	FALSE	TRUE	2	Subunit undefined,Subunit 26,Subunit OS	Subunit OS			FALSE												no_blast	0	FALSE		
PWY-5526	RXN-17425	3-acetyl-chlorophyllide a reductase	1.3.7.15	FALSE	TRUE	2	Subunit undefined,Subunit 26,Subunit OS	Subunit undefined			FALSE												no_blast	0	FALSE		
PWY-5526	RXN-17425	3-acetyl-chlorophyllide a reductase	1.3.7.15	FALSE	TRUE	2	Subunit undefined,Subunit 26,Subunit OS		rev/1.3.7.15.fasta		FALSE	EC	rev									0	no_blast	0	FALSE		
PWY-5526	RXN-17491	3,8-divinyl chlorophyllide a 8-vinyl-reductase (ferredoxin)	1.3.7.13	FALSE	TRUE	2	Subunit OS,Subunit 26,Subunit undefined	Subunit 26			FALSE												no_blast	0	FALSE		
PWY-5526	RXN-17491	3,8-divinyl chlorophyllide a 8-vinyl-reductase (ferredoxin)	1.3.7.13	FALSE	TRUE	2	Subunit OS,Subunit 26,Subunit undefined	Subunit OS			FALSE												no_blast	0	FALSE		
PWY-5526	RXN-17491	3,8-divinyl chlorophyllide a 8-vinyl-reductase (ferredoxin)	1.3.7.13	FALSE	TRUE	2	Subunit OS,Subunit 26,Subunit undefined	Subunit undefined			FALSE												no_blast	0	FALSE		
PWY-5526	RXN-17491	3,8-divinyl chlorophyllide a 8-vinyl-reductase (ferredoxin)	1.3.7.13	FALSE	TRUE	2	Subunit OS,Subunit 26,Subunit undefined		rxn/RXN-17491.fasta		FALSE	metacyc	rxn									0	no_blast	0	FALSE		
PWY-5526	RXN-5286	3,8-divinyl chlorophyllide a 8-vinyl-reductase (NADPH)	1.3.1.75	FALSE	FALSE		NA		unrev/1.3.1.75.fasta	rxn04159 rxn04705 rxn26528 rxn28310 rxn34015	FALSE	EC	unrev	UniRef50_A0A6J4LBJ2	25.3	1.18e-11	61.2	84.3	NP_418632.1 NAD(P)H:quinone oxidoreductase [Escherichia coli str. K-12 substr. MG1655]	1	284	0	bad_blast				
PWY-5526	RXN-5286	3,8-divinyl chlorophyllide a 8-vinyl-reductase (NADPH)	1.3.1.75	FALSE	FALSE		NA		unrev/1.3.1.75.fasta	rxn04159 rxn04705 rxn26528 rxn28310 rxn34015	FALSE	EC	unrev	UniRef50_A0A1A9LJG1	21.4	1.18e-10	58.5	85	NP_415390.4 putative NAD(P)-binding protein YbjT [Escherichia coli str. K-12 substr. MG1655]	4	253	0	bad_blast				
PWY-5526	RXN-8785	chlorophyllide hydratase	4.2.1.165	FALSE	FALSE		NA		rxn/RXN-8785.fasta		FALSE	metacyc	rxn									0	no_blast				
PWY-5526	RXN-8786	3-hydroxyethylchlorophyllide a reductase	1.3.7.15	FALSE	TRUE	2	Subunit undefined,Subunit 26,Subunit OS	Subunit 26			FALSE												no_blast	0	FALSE		
PWY-5526	RXN-8786	3-hydroxyethylchlorophyllide a reductase	1.3.7.15	FALSE	TRUE	2	Subunit undefined,Subunit 26,Subunit OS	Subunit OS			FALSE												no_blast	0	FALSE		
PWY-5526	RXN-8786	3-hydroxyethylchlorophyllide a reductase	1.3.7.15	FALSE	TRUE	2	Subunit undefined,Subunit 26,Subunit OS	Subunit undefined			FALSE												no_blast	0	FALSE		
PWY-5526	RXN-8786	3-hydroxyethylchlorophyllide a reductase	1.3.7.15	FALSE	TRUE	2	Subunit undefined,Subunit 26,Subunit OS		rev/1.3.7.15.fasta		FALSE	EC	rev									0	no_blast	0	FALSE		
PWY-5526	RXN-8787	2-desacetyl-2-hydroxyethyl bacteriochlorophyllide a dehydrogenase	1.1.1.396	FALSE	FALSE		NA		rev/2473402d983d475f2afc79cc97f7e629.fasta		FALSE	reaName	rev	UniRef90_D5AP79	25.7	4.54e-12	62.8	92.7	NP_418778.4 L-galactonate oxidoreductase [Escherichia coli str. K-12 substr. MG1655]	6	324	0	bad_blast				
PWY-5526	RXN-8788	bacteriochlorophyll a synthase	2.5.1.133	FALSE	FALSE		NA		rxn/RXN-8788.fasta		FALSE	metacyc	rxn									0	no_blast				
PWY-5526	RXN-8789	geranylgeranyl-bacteriochlorophyll a reductase	1.3.1.111	FALSE	FALSE		NA		rxn/RXN-8789.fasta		FALSE	metacyc	rxn	sp|P26172|BCHP_RHOCB	24.7	4.31e-09	54.7	96.4	NP_414585.1 putative oxidoreductase FixC [Escherichia coli str. K-12 substr. MG1655]	6	417	0	bad_blast				
PWY-5526	RXN-8790	geranylgeranyl-bacteriochlorophyll a reductase	1.3.1.111	FALSE	FALSE		NA		rxn/RXN-8790.fasta		FALSE	metacyc	rxn	sp|P26172|BCHP_RHOCB	24.7	4.31e-09	54.7	96.4	NP_414585.1 putative oxidoreductase FixC [Escherichia coli str. K-12 substr. MG1655]	6	417	0	bad_blast				
PWY-5526	RXN-8791	geranylgeranyl-bacteriochlorophyll a reductase	1.3.1.111	FALSE	FALSE		NA		rxn/RXN-8791.fasta		FALSE	metacyc	rxn	sp|P26172|BCHP_RHOCB	24.7	4.31e-09	54.7	96.4	NP_414585.1 putative oxidoreductase FixC [Escherichia coli str. K-12 substr. MG1655]	6	417	0	bad_blast				
PWY-5526	RXN-8792	chlorophyllide a reductase	1.3.7.15	FALSE	TRUE	2	Subunit undefined,Subunit 26,Subunit OS	Subunit 26			FALSE												no_blast	0	FALSE		
PWY-5526	RXN-8792	chlorophyllide a reductase	1.3.7.15	FALSE	TRUE	2	Subunit undefined,Subunit 26,Subunit OS	Subunit OS			FALSE												no_blast	0	FALSE		
PWY-5526	RXN-8792	chlorophyllide a reductase	1.3.7.15	FALSE	TRUE	2	Subunit undefined,Subunit 26,Subunit OS	Subunit undefined			FALSE												no_blast	0	FALSE		
PWY-5526	RXN-8792	chlorophyllide a reductase	1.3.7.15	FALSE	TRUE	2	Subunit undefined,Subunit 26,Subunit OS		rev/1.3.7.15.fasta		FALSE	EC	rev									0	no_blast	0	FALSE		
PWY-5526	RXN-8793	3-vinyl bacteriochlorophyllide a hydratase	4.2.1.165	FALSE	FALSE		NA		rxn/RXN-8793.fasta		FALSE	metacyc	rxn									0	no_blast				
PWY-5530	1.1.99.28-RXN	glucose-fructose oxidoreductase	1.1.99.28	TRUE	FALSE		NA		rev/1.1.99.28.fasta	rxn00633 rxn15082 rxn15083 rxn16994 rxn35606	FALSE	EC	rev	UniRef90_Q07982	26.2	9.24e-20	87	77.4	NP_415831.1 D-glucoside 3-dehydrogenase [Escherichia coli str. K-12 substr. MG1655]	13	349	0	bad_blast				
