# gapseq version: 2.1.0 0779b300
# Sequence DB version: 1.5 (Bacteria, 2026-05-29)
# genome_format=prot;taxonomy=Bacteria;ORF_coverage=21.49;gram=neg
pathway	rxn	name	ec	keyrea	is_complex	subunit_count	subunits	complex	file	dbhit	spont	type	src	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	exception	status	subunits_found	subunit_undefined_found	complex.status	pathway.status
PWY-5298	L-LYSINE-AMINOTRANSFERASE-RXN	L-lysine 6-aminotransferase	2.6.1.36	FALSE	FALSE		NA		rev/2.6.1.36.fasta	rxn00317	FALSE	EC	rev	UniRef90_P9WQ77	27	9.7e-22	94.4	91.5	MYb71_2_2011 # 2143598 # 2144950 # -1 # ID=2_2011;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.593	53	450	0	bad_blast				
PWY-5298	L-LYSINE-AMINOTRANSFERASE-RXN	L-lysine 6-aminotransferase	2.6.1.36	FALSE	FALSE		NA		rev/2.6.1.36.fasta	rxn00317	FALSE	EC	rev	UniRef90_P9WQ77	24.6	2.03e-18	84.3	91.1	MYb71_1_199 # 216432 # 217802 # 1 # ID=1_199;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.564	32	447	0	bad_blast				
PWY-5298	L-LYSINE-AMINOTRANSFERASE-RXN	L-lysine 6-aminotransferase	2.6.1.36	FALSE	FALSE		NA		rev/2.6.1.36.fasta	rxn00317	FALSE	EC	rev	UniRef90_Q05174	25.7	2.06e-18	84.3	91.3	MYb71_2_1408 # 1450204 # 1451577 # -1 # ID=2_1408;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.563	36	454	0	bad_blast				
PWY-5298	L-LYSINE-AMINOTRANSFERASE-RXN	L-lysine 6-aminotransferase	2.6.1.36	FALSE	FALSE		NA		rev/2.6.1.36.fasta	rxn00317	FALSE	EC	rev	UniRef90_Q01767	25.2	4.3e-12	65.5	78.6	MYb71_1_2000 # 2067377 # 2070376 # -1 # ID=1_2000;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.613	601	940	0	bad_blast				
PWY-5298	L-LYSINE-AMINOTRANSFERASE-RXN	L-lysine 6-aminotransferase	2.6.1.36	FALSE	FALSE		NA		rev/2.6.1.36.fasta	rxn00317	FALSE	EC	rev	UniRef90_Q05174	24.8	1.82e-11	62.8	90.7	MYb71_1_1964 # 2027213 # 2028541 # 1 # ID=1_1964;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.599	41	428	0	bad_blast				
PWY-5298	RXN-8162	delta1-piperideine-6-carboxylate dehydrogenase	1.2.1.31	FALSE	FALSE		NA		rxn/RXN-8162.fasta	rxn02224 rxn02226 rxn02227 rxn06675 rxn06802 rxn17202 rxn21159 rxn21161 rxn33800 rxn37033	FALSE	metacyc	rxn	tr|O54199|O54199_STRCL	56.6	1.48e-151	439	83.1	MYb71_1_1947 # 2006093 # 2007625 # 1 # ID=1_1947;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.573	9	420	0	good_blast				
PWY-5298	RXN-8162	delta1-piperideine-6-carboxylate dehydrogenase	1.2.1.31	FALSE	FALSE		NA		rxn/RXN-8162.fasta	rxn02224 rxn02226 rxn02227 rxn06675 rxn06802 rxn17202 rxn21159 rxn21161 rxn33800 rxn37033	FALSE	metacyc	rxn	tr|O54199|O54199_STRCL	36.4	2.88e-58	197	76.2	MYb71_1_215 # 238563 # 239996 # 1 # ID=1_215;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.593	28	402	0	bad_blast				
PWY-5298	RXN-8162	delta1-piperideine-6-carboxylate dehydrogenase	1.2.1.31	FALSE	FALSE		NA		rxn/RXN-8162.fasta	rxn02224 rxn02226 rxn02227 rxn06675 rxn06802 rxn17202 rxn21159 rxn21161 rxn33800 rxn37033	FALSE	metacyc	rxn	tr|O54199|O54199_STRCL	34.4	1.98e-55	190	76.8	MYb71_1_2579 # 2653872 # 2655386 # -1 # ID=1_2579;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.605	43	420	0	bad_blast				
PWY-5298	RXN-8162	delta1-piperideine-6-carboxylate dehydrogenase	1.2.1.31	FALSE	FALSE		NA		rxn/RXN-8162.fasta	rxn02224 rxn02226 rxn02227 rxn06675 rxn06802 rxn17202 rxn21159 rxn21161 rxn33800 rxn37033	FALSE	metacyc	rxn	tr|O54199|O54199_STRCL	32.6	4.66e-53	184	77.6	MYb71_2_260 # 260938 # 262482 # 1 # ID=2_260;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.550	48	429	0	bad_blast				
PWY-5298	RXN-8162	delta1-piperideine-6-carboxylate dehydrogenase	1.2.1.31	FALSE	FALSE		NA		rxn/RXN-8162.fasta	rxn02224 rxn02226 rxn02227 rxn06675 rxn06802 rxn17202 rxn21159 rxn21161 rxn33800 rxn37033	FALSE	metacyc	rxn	tr|O54199|O54199_STRCL	31.9	3.41e-51	179	77	MYb71_2_1409 # 1451607 # 1453103 # -1 # ID=2_1409;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.570	47	422	0	bad_blast				
PWY-5298	RXN-8162	delta1-piperideine-6-carboxylate dehydrogenase	1.2.1.31	FALSE	FALSE		NA		rxn/RXN-8162.fasta	rxn02224 rxn02226 rxn02227 rxn06675 rxn06802 rxn17202 rxn21159 rxn21161 rxn33800 rxn37033	FALSE	metacyc	rxn	tr|O54199|O54199_STRCL	29.9	9.5e-51	177	77.4	MYb71_1_2166 # 2234857 # 2236308 # 1 # ID=1_2166;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.577	33	408	0	bad_blast				
PWY-5298	RXN-8162	delta1-piperideine-6-carboxylate dehydrogenase	1.2.1.31	FALSE	FALSE		NA		rxn/RXN-8162.fasta	rxn02224 rxn02226 rxn02227 rxn06675 rxn06802 rxn17202 rxn21159 rxn21161 rxn33800 rxn37033	FALSE	metacyc	rxn	tr|O54199|O54199_STRCL	31.6	1.98e-50	176	77.4	MYb71_1_601 # 645265 # 646728 # -1 # ID=1_601;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.592	28	407	0	bad_blast				
PWY-5298	RXN-8162	delta1-piperideine-6-carboxylate dehydrogenase	1.2.1.31	FALSE	FALSE		NA		rxn/RXN-8162.fasta	rxn02224 rxn02226 rxn02227 rxn06675 rxn06802 rxn17202 rxn21159 rxn21161 rxn33800 rxn37033	FALSE	metacyc	rxn	tr|O54199|O54199_STRCL	30.5	1.15e-45	163	77.2	MYb71_1_410 # 457282 # 458727 # -1 # ID=1_410;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.593	26	401	0	bad_blast				
PWY-5298	RXN-8162	delta1-piperideine-6-carboxylate dehydrogenase	1.2.1.31	FALSE	FALSE		NA		rxn/RXN-8162.fasta	rxn02224 rxn02226 rxn02227 rxn06675 rxn06802 rxn17202 rxn21159 rxn21161 rxn33800 rxn37033	FALSE	metacyc	rxn	tr|O54199|O54199_STRCL	31.1	1.65e-45	163	76.4	MYb71_1_948 # 991947 # 993398 # 1 # ID=1_948;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.534	32	404	0	bad_blast				
PWY-5298	RXN-8162	delta1-piperideine-6-carboxylate dehydrogenase	1.2.1.31	FALSE	FALSE		NA		rxn/RXN-8162.fasta	rxn02224 rxn02226 rxn02227 rxn06675 rxn06802 rxn17202 rxn21159 rxn21161 rxn33800 rxn37033	FALSE	metacyc	rxn	tr|O54199|O54199_STRCL	32.9	5.35e-45	162	75.2	MYb71_2_95 # 96500 # 98047 # -1 # ID=2_95;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.537	67	435	0	bad_blast				
PWY-5298	RXN-8162	delta1-piperideine-6-carboxylate dehydrogenase	1.2.1.31	FALSE	FALSE		NA		rxn/RXN-8162.fasta	rxn02224 rxn02226 rxn02227 rxn06675 rxn06802 rxn17202 rxn21159 rxn21161 rxn33800 rxn37033	FALSE	metacyc	rxn	tr|O54199|O54199_STRCL	30.4	1.41e-43	158	77.2	MYb71_1_2357 # 2435861 # 2437357 # -1 # ID=1_2357;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.603	26	406	0	bad_blast				
PWY-5298	RXN-8162	delta1-piperideine-6-carboxylate dehydrogenase	1.2.1.31	FALSE	FALSE		NA		rxn/RXN-8162.fasta	rxn02224 rxn02226 rxn02227 rxn06675 rxn06802 rxn17202 rxn21159 rxn21161 rxn33800 rxn37033	FALSE	metacyc	rxn	tr|O54199|O54199_STRCL	29.7	1.47e-43	157	75.8	MYb71_2_1016 # 1039462 # 1040907 # -1 # ID=2_1016;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.542	41	413	0	bad_blast				
PWY-5298	RXN-8162	delta1-piperideine-6-carboxylate dehydrogenase	1.2.1.31	FALSE	FALSE		NA		rxn/RXN-8162.fasta	rxn02224 rxn02226 rxn02227 rxn06675 rxn06802 rxn17202 rxn21159 rxn21161 rxn33800 rxn37033	FALSE	metacyc	rxn	tr|O54199|O54199_STRCL	31.3	1.54e-40	152	77.2	MYb71_2_1903 # 2014050 # 2016446 # 1 # ID=2_1903;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.584	55	420	0	bad_blast				
PWY-5298	RXN-8162	delta1-piperideine-6-carboxylate dehydrogenase	1.2.1.31	FALSE	FALSE		NA		rxn/RXN-8162.fasta	rxn02224 rxn02226 rxn02227 rxn06675 rxn06802 rxn17202 rxn21159 rxn21161 rxn33800 rxn37033	FALSE	metacyc	rxn	tr|O54199|O54199_STRCL	32.2	2.89e-41	151	77.2	MYb71_1_2136 # 2194209 # 2195681 # -1 # ID=1_2136;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.609	36	414	0	bad_blast				
PWY-5298	RXN-8162	delta1-piperideine-6-carboxylate dehydrogenase	1.2.1.31	FALSE	FALSE		NA		rxn/RXN-8162.fasta	rxn02224 rxn02226 rxn02227 rxn06675 rxn06802 rxn17202 rxn21159 rxn21161 rxn33800 rxn37033	FALSE	metacyc	rxn	tr|O54199|O54199_STRCL	29.2	2.64e-41	151	75.8	MYb71_2_2113 # 2258078 # 2259532 # 1 # ID=2_2113;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.535	45	416	0	bad_blast				
PWY-5298	RXN-8162	delta1-piperideine-6-carboxylate dehydrogenase	1.2.1.31	FALSE	FALSE		NA		rxn/RXN-8162.fasta	rxn02224 rxn02226 rxn02227 rxn06675 rxn06802 rxn17202 rxn21159 rxn21161 rxn33800 rxn37033	FALSE	metacyc	rxn	tr|O54199|O54199_STRCL	30.8	2.05e-38	144	77.2	MYb71_1_209 # 229640 # 231157 # 1 # ID=1_209;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.581	40	424	0	bad_blast				
PWY-5298	RXN-8162	delta1-piperideine-6-carboxylate dehydrogenase	1.2.1.31	FALSE	FALSE		NA		rxn/RXN-8162.fasta	rxn02224 rxn02226 rxn02227 rxn06675 rxn06802 rxn17202 rxn21159 rxn21161 rxn33800 rxn37033	FALSE	metacyc	rxn	tr|O54199|O54199_STRCL	30.1	5.1e-32	127	76.4	MYb71_2_951 # 958746 # 962429 # 1 # ID=2_951;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.580	594	957	0	bad_blast				
PWY-5298	RXN-8162	delta1-piperideine-6-carboxylate dehydrogenase	1.2.1.31	FALSE	FALSE		NA		unrev/1.2.1.31.fasta	rxn02224 rxn02226 rxn02227 rxn06675 rxn06802 rxn17202 rxn21159 rxn21161 rxn33800 rxn37033	FALSE	EC	unrev	UniRef50_A0ABC8AZU6	23.3	1.26e-14	73.6	89	MYb71_1_309 # 340767 # 342512 # -1 # ID=1_309;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.545	55	536	0	bad_blast				
PWY-5298	RXN-8162	delta1-piperideine-6-carboxylate dehydrogenase	1.2.1.31	FALSE	FALSE		NA		unrev/1.2.1.31.fasta	rxn02224 rxn02226 rxn02227 rxn06675 rxn06802 rxn17202 rxn21159 rxn21161 rxn33800 rxn37033	FALSE	EC	unrev	UniRef50_A0ABC8AZU6	22.8	7.23e-07	48.9	91.1	MYb71_1_2261 # 2328921 # 2330831 # 1 # ID=1_2261;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.588	86	576	0	bad_blast				
PWY-5298	RXN-8162	delta1-piperideine-6-carboxylate dehydrogenase	1.2.1.31	FALSE	FALSE		NA		unrev/1.2.1.31.fasta	rxn02224 rxn02226 rxn02227 rxn06675 rxn06802 rxn17202 rxn21159 rxn21161 rxn33800 rxn37033	FALSE	EC	unrev	UniRef50_A0ABC8AZU6	21.6	8.89e-07	48.5	83.4	MYb71_2_1248 # 1281530 # 1283158 # -1 # ID=2_1248;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.591	65	473	0	bad_blast				
PWY-5298	RXN-8162	delta1-piperideine-6-carboxylate dehydrogenase	1.2.1.31	FALSE	FALSE		NA		unrev/1.2.1.31.fasta	rxn02224 rxn02226 rxn02227 rxn06675 rxn06802 rxn17202 rxn21159 rxn21161 rxn33800 rxn37033	FALSE	EC	unrev	UniRef50_A0ABC8AZU6	23.5	2.5e-05	43.9	88.3	MYb71_2_1629 # 1706015 # 1707688 # 1 # ID=2_1629;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.563	49	497	0	bad_blast				
PWY-5298	RXN-8173	RXN-8173		FALSE	FALSE					rxn01664	TRUE											0	spontaneous				
PWY-5302	1.13.11.55-RXN	sulfur oxygenase reductase	1.13.11.55	FALSE	FALSE		NA		unrev/1.13.11.55.fasta	rxn05093 rxn17061	FALSE	EC	unrev									0	no_blast				
PWY-5303	1.8.5.2-RXN	thiosulphate:quinone oxidoreductase	1.8.5.2	FALSE	FALSE		NA		unrev/1.8.5.2.fasta	rxn04961 rxn17277 rxn35651 rxn35652 rxn35653 rxn35654 rxn35655 rxn35656 rxn35657 rxn35658 rxn35659 rxn35660 rxn35661	FALSE	EC	unrev	UniRef50_A0A0U1NT77	26.4	0.000256	35.8	93.2	MYb71_2_1717 # 1806869 # 1807270 # 1 # ID=2_1717;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.557	14	130	0	bad_blast				
PWY-5303	RXN-16432	tetrathionate:protein L-cysteine thiosulfate transferase	2.8.1	FALSE	FALSE						FALSE											0	no_seq_data				
PWY-5303	RXN-16433	thiosulfate transferase	2.8.1	FALSE	FALSE		NA		unrev/6536c3ee8682a952bb79f2271dbaccef.fasta		FALSE	reaName	unrev	UniRef50_A0A6B8VKC1	38.9	1.36e-41	141	85.8	MYb71_1_1375 # 1395446 # 1396300 # -1 # ID=1_1375;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.587	48	271	0	bad_blast				
PWY-5303	RXN-17802	RXN-17802		FALSE	FALSE						FALSE											0	no_seq_data				
PWY-5314	RXN-8173	RXN-8173		FALSE	FALSE					rxn01664	TRUE											0	spontaneous				
PWY-5314	RXN-8808	L-lysine epsilon-dehydrogenase	1.4.1.18	FALSE	FALSE		NA		rev/1.4.1.18.fasta	rxn00309 rxn01664 rxn14000 rxn20059	FALSE	EC	rev	UniRef90_Q9AJC6	31.7	1.27e-41	147	93.2	MYb71_2_1090 # 1115238 # 1116341 # 1 # ID=2_1090;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.555	3	342	0	bad_blast				
PWY-5329	CYSTEINE-AMINOTRANSFERASE-RXN	cysteine transaminase	2.6.1.3	FALSE	FALSE		NA		rxn/CYSTEINE-AMINOTRANSFERASE-RXN.fasta	rxn00647	FALSE	metacyc	rxn	sp|P00509|AAT_ECOLI	39	1.24e-91	278	98.5	MYb71_3_143 # 129630 # 130820 # 1 # ID=3_143;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.581	11	387	0	good_blast				full
PWY-5329	CYSTEINE-AMINOTRANSFERASE-RXN	cysteine transaminase	2.6.1.3	FALSE	FALSE		NA		rxn/CYSTEINE-AMINOTRANSFERASE-RXN.fasta	rxn00647	FALSE	metacyc	rxn	sp|P00509|AAT_ECOLI	43	5.2e-86	261	79.3	MYb71_3_69 # 61935 # 62903 # 1 # ID=3_69;partial=00;start_type=TTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.639	1	307	0	good_blast				full
PWY-5329	CYSTEINE-AMINOTRANSFERASE-RXN	cysteine transaminase	2.6.1.3	FALSE	FALSE		NA		unrev/2.6.1.3.fasta	rxn00647	FALSE	EC	unrev	UniRef50_A0A4Q0M2C1	38.7	2.69e-68	218	82.9	MYb71_2_2145 # 2290276 # 2291433 # -1 # ID=2_2145;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.579	13	346	0	good_blast				full
PWY-5329	CYSTEINE-AMINOTRANSFERASE-RXN	cysteine transaminase	2.6.1.3	FALSE	FALSE		NA		unrev/2.6.1.3.fasta	rxn00647	FALSE	EC	unrev	UniRef50_A0A4Q0M2C1	25.8	1.23e-16	78.2	89.5	MYb71_2_2014 # 2147812 # 2149011 # -1 # ID=2_2014;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.567	18	381	0	bad_blast				full
PWY-5329	MERCAPYSTRANS-RXN	3-mercaptopyruvate sulfurtransferase	2.8.1.2	FALSE	FALSE		NA		rev/2.8.1.2.fasta	rxn02229 rxn02230 rxn03524 rxn32855	FALSE	EC	rev	UniRef90_P31142	45.8	2.3e-80	241	97.9	MYb71_1_1375 # 1395446 # 1396300 # -1 # ID=1_1375;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.587	5	278	0	good_blast				full
PWY-5331	CYSTEINE-DIOXYGENASE-RXN	cysteine dioxygenase	1.13.11.20	FALSE	FALSE		NA		rev/1.13.11.20.fasta	rxn00645	FALSE	EC	rev									0	no_blast				
PWY-5331	HYPOTAURINE-DEHYDROGENASE-RXN	hypotaurine monooxygenase	1.14.13.8	FALSE	FALSE		NA		unrev/1.14.13.8.fasta	rxn01230 rxn02398 rxn03117 rxn03899 rxn06719 rxn11794 rxn26996	FALSE	EC	unrev	UniRef50_O07561	32.7	5.75e-50	176	93.2	MYb71_2_281 # 276299 # 277819 # 1 # ID=2_281;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.686	8	475	0	bad_blast				
PWY-5331	HYPOTAURINE-DEHYDROGENASE-RXN	hypotaurine monooxygenase	1.14.13.8	FALSE	FALSE		NA		unrev/1.14.13.8.fasta	rxn01230 rxn02398 rxn03117 rxn03899 rxn06719 rxn11794 rxn26996	FALSE	EC	unrev	UniRef50_A0A100VHZ5	26	7.49e-24	98.2	86.2	MYb71_1_1390 # 1414675 # 1415802 # -1 # ID=1_1390;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.572	24	328	0	bad_blast				
PWY-5331	HYPOTAURINE-DEHYDROGENASE-RXN	hypotaurine monooxygenase	1.14.13.8	FALSE	FALSE		NA		unrev/1.14.13.8.fasta	rxn01230 rxn02398 rxn03117 rxn03899 rxn06719 rxn11794 rxn26996	FALSE	EC	unrev	UniRef50_A0AAU7W9S6	32.6	9.31e-19	84.3	76.4	MYb71_1_2473 # 2558471 # 2559715 # 1 # ID=1_2473;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.604	10	318	0	bad_blast				
PWY-5331	HYPOTAURINE-DEHYDROGENASE-RXN	hypotaurine monooxygenase	1.14.13.8	FALSE	FALSE		NA		unrev/1.14.13.8.fasta	rxn01230 rxn02398 rxn03117 rxn03899 rxn06719 rxn11794 rxn26996	FALSE	EC	unrev	UniRef50_A0A1R4EPV7	27.4	4.67e-14	70.1	85.1	MYb71_2_1255 # 1288483 # 1289724 # -1 # ID=2_1255;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.612	4	352	0	bad_blast				
PWY-5331	HYPOTAURINE-DEHYDROGENASE-RXN	hypotaurine monooxygenase	1.14.13.8	FALSE	FALSE		NA		unrev/1.14.13.8.fasta	rxn01230 rxn02398 rxn03117 rxn03899 rxn06719 rxn11794 rxn26996	FALSE	EC	unrev	UniRef50_A0AAU7W9S6	29.2	4.93e-13	67	77.2	MYb71_2_1184 # 1211820 # 1213064 # -1 # ID=2_1184;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.589	12	317	0	bad_blast				
PWY-5331	HYPOTAURINE-DEHYDROGENASE-RXN	hypotaurine monooxygenase	1.14.13.8	FALSE	FALSE		NA		unrev/1.14.13.8.fasta	rxn01230 rxn02398 rxn03117 rxn03899 rxn06719 rxn11794 rxn26996	FALSE	EC	unrev	UniRef50_A0A1R4EPV7	26.6	1.11e-10	59.7	78.5	MYb71_1_839 # 873648 # 874874 # -1 # ID=1_839;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=3-4bp;gc_cont=0.599	13	334	0	bad_blast				
PWY-5331	HYPOTAURINE-DEHYDROGENASE-RXN	hypotaurine monooxygenase	1.14.13.8	FALSE	FALSE		NA		unrev/1.14.13.8.fasta	rxn01230 rxn02398 rxn03117 rxn03899 rxn06719 rxn11794 rxn26996	FALSE	EC	unrev	UniRef50_A0AAU7W9S6	31.2	5.64e-08	51.2	78	MYb71_2_448 # 436614 # 437747 # 1 # ID=2_448;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.582	2	306	0	bad_blast				
PWY-5331	SULFINOALANINE-DECARBOXYLASE-RXN	sulfinoalanine decarboxylase	4.1.1.29	FALSE	FALSE		NA		rev/4.1.1.29.fasta	rxn01231 rxn01784	FALSE	EC	rev	UniRef90_A0A2I9	41.5	1.68e-71	227	98.3	MYb71_1_2091 # 2160666 # 2162051 # -1 # ID=1_2091;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.610	100	452	0	good_blast				
PWY-5332	H2SOXIREDPYRO-RXN	sulfur reductase	1.12.98.4	FALSE	TRUE	3	Subunit undefined,Subunit 3,Subunit 2,Subunit PhsA	Subunit 2		rxn06407 rxn17373 rxn19879 rxn24736	FALSE												no_blast	0	FALSE		
PWY-5332	H2SOXIREDPYRO-RXN	sulfur reductase	1.12.98.4	FALSE	TRUE	3	Subunit undefined,Subunit 3,Subunit 2,Subunit PhsA	Subunit 3		rxn06407 rxn17373 rxn19879 rxn24736	FALSE												no_blast	0	FALSE		
PWY-5332	H2SOXIREDPYRO-RXN	sulfur reductase	1.12.98.4	FALSE	TRUE	3	Subunit undefined,Subunit 3,Subunit 2,Subunit PhsA	Subunit PhsA	unrev/1.12.98.4.fasta	rxn06407 rxn17373 rxn19879 rxn24736	FALSE	EC	unrev	UniRef50_P37600	23.2	1.25e-28	119	89.7	MYb71_1_777 # 827123 # 829255 # 1 # ID=1_777;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.581	21	692	0	bad_blast	0	FALSE		
PWY-5332	H2SOXIREDPYRO-RXN	sulfur reductase	1.12.98.4	FALSE	TRUE	3	Subunit undefined,Subunit 3,Subunit 2,Subunit PhsA	Subunit undefined	unrev/1.12.98.4.fasta	rxn06407 rxn17373 rxn19879 rxn24736	FALSE	EC	unrev	UniRef50_W5W9S5	25.9	4.7e-07	47.4	78.6	MYb71_2_326 # 324008 # 325039 # -1 # ID=2_326;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.630	105	320	0	bad_blast	0	FALSE		
PWY-5332	H2SOXIREDPYRO-RXN	sulfur reductase	1.12.98.4	FALSE	TRUE	3	Subunit undefined,Subunit 3,Subunit 2,Subunit PhsA		unrev/1.97.1.3.fasta	rxn06407 rxn17373 rxn19879 rxn24736	FALSE	EC	unrev									0	no_blast	0	FALSE		
PWY-5336	RXN-1901	RXN-1901	3.13.1.7	FALSE	FALSE		NA		rev/3.13.1.7.fasta		FALSE	EC	rev									0	no_blast				
PWY-5336	RXN-8272	carbon disulfide oxygenase	1.8.1	FALSE	FALSE						FALSE											0	no_seq_data				
PWY-5340	ADENYLYLSULFKIN-RXN	adenylyl-sulfate kinase	2.7.1.25	FALSE	FALSE		NA		rev/2.7.1.25.fasta	rxn00361 rxn03372 rxn34004	FALSE	EC	rev	UniRef90_P72339	69.4	1.112536929285e-308	876	97.2	MYb71_1_201 # 219045 # 220979 # 1 # ID=1_201;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.555	6	633	0	good_blast				full
PWY-5340	ADENYLYLSULFKIN-RXN	adenylyl-sulfate kinase	2.7.1.25	FALSE	FALSE		NA		rev/2.7.1.25.fasta	rxn00361 rxn03372 rxn34004	FALSE	EC	rev	UniRef90_B7K8N5	28.7	0.000259	37	96	MYb71_2_1047 # 1072601 # 1073101 # 1 # ID=2_1047;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.541	4	162	0	bad_blast				full
PWY-5340	SULFATE-ADENYLYLTRANS-RXN	sulfate adenylyltransferase	2.7.7.4	FALSE	TRUE	2	Subunit undefined,Subunit 2,Subunit 1	Subunit 1	rxn/SULFATE-ADENYLYLTRANS-RXN.fasta	rxn00379 rxn03373 rxn27259 rxn34004	FALSE	metacyc	rxn	sp|P23845|CYSN_ECOLI	55.4	5.87e-165	478	92.4	MYb71_1_201 # 219045 # 220979 # 1 # ID=1_201;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.555	3	440	0	good_blast	2	TRUE	1	full
PWY-5340	SULFATE-ADENYLYLTRANS-RXN	sulfate adenylyltransferase	2.7.7.4	FALSE	TRUE	2	Subunit undefined,Subunit 2,Subunit 1	Subunit 1	rxn/SULFATE-ADENYLYLTRANS-RXN.fasta	rxn00379 rxn03373 rxn27259 rxn34004	FALSE	metacyc	rxn	sp|P23845|CYSN_ECOLI	24.7	1.58e-06	47.8	77.7	MYb71_1_2715 # 2798711 # 2801650 # 1 # ID=1_2715;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.595	511	845	0	bad_blast	2	TRUE	1	full
